ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS,ADMIN1
63,Myanmar,MM,Haungkhayaing,16.917000,97.705000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
64,Myanmar,MM,Taungoo Town,18.941000,96.432000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
65,Myanmar,MM,Sezongone,19.235000,96.283000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
66,Myanmar,MM,Kyauklongyi,18.795000,95.251000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
67,Myanmar,MM,Taunglae village,18.900000,95.499000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
68,Myanmar,MM,Shwedaung Town,18.709000,95.212000,An. stephensi,Not available,ADULTS,1998,May,2000,March,"Man biting indoors, man biting outdoors, animal baited net trap, house resting inside",Not available,Not available,Morphology,"Ool, T.T., Storch, V. and Becker, N. (2004).  Review of the anopheline mosquitoes of Myanmar. Journal of Vector Ecology, 29(1):21-40",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
69,Myanmar,MM,Eindayaza,14.667000,98.066000,An. stephensi,Not available,ADULTS,1996,March,1998,January,"Man baited, animal baited net trap",3,Not available,Morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
70,Myanmar,MM,Michaunglaung,14.668000,98.150000,An. stephensi,Not available,ADULTS,1996,March,1998,January,"Man baited, animal baited net trap",0,Not available,Morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
71,Myanmar,MM,Ohnbinkwin,14.617000,97.983000,An. stephensi,Not available,ADULTS,1996,March,1998,January,"Man baited, animal baited net trap",20,Not available,Morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
72,Myanmar,MM,Thaechaung,14.633000,97.932000,An. stephensi,Not available,ADULTS,1996,March,1998,January,"Man baited, animal baited net trap",6,Not available,Morphology,"Htay-Aung, Minn, S., Thaung, S., Mya, M.M., Than, S.M., Hlaing, T., Soe-Soe, Druilhe, P. and Queuche, F. (1999).  Well-breeding  Anopheles  dirus and their role in malaria transmission in Myanmar. The Southeast Asian Journal of Tropical Medicine and Public Health, 30(3):447-53",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
73,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,Not available,ADULTS,1992,October,1993,July,"Human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",291,Not available,Morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
74,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,Not available,ADULTS,1992,October,1992,October,"Human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",0,Not available,Morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
75,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,Not available,ADULTS,1993,January,1993,January,"Human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",Not available,Not available,Morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
76,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,Not available,IMMATURE AND ADULTS,1993,April,1993,April,"Larval collection, human baited net trap, man baited, animal baited net trap",Not available,Not available,Morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
77,Myanmar,MM,Tha-Bye-Wa,18.583300,96.166600,An. stephensi,Not available,ADULTS,1993,April,1993,April,"Human baited net trap, man biting indoors, man biting outdoors, animal baited net trap",0,Not available,Morphology,"Tun-Lin, W., Thu, M.M., Than, S.M. and Mya, M.M. (1995).  Hyperendemic malaria in a forested, hilly Myanmar village. Journal of the American Mosquito Control Association, 11(4):401-7",,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
78,India,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,IMMATURE,1996,September,1996,September,Larval collection,Not available,Not available,Not available,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
79,Sudan,SD,Port Sudan,19.610540,37.132240,An. stephensi,Not available,IMMATURE,2016,October,2018,January,Dipping method,36,Construction water tanks,DNA sequencing,"Institute of Endemic Diseases, University of Khartoum, Sudan and Liverpool School of Tropical Medicine, the UK.Unpublished results",,World Health Organization,Invasive,Red Sea State
80,India,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,IMMATURE,1996,October,1996,October,Larval collection,Not available,Not available,Not available,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
81,Sudan,SD,Tokar,18.426010,37.718730,An. stephensi,Not available,IMMATURE,2016,October,2018,February,Dipping method,93,Construction water tanks,DNA sequencing,"Institute of Endemic Diseases, University of Khartoum, Sudan and Liverpool School of Tropical Medicine, the UK.Unpublished results",,World Health Organization,Invasive,Red Sea State
82,India,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,IMMATURE,1996,November,1996,November,Larval collection,Not available,Not available,Not available,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
83,Sudan,SD,Abu Alnaja,14.068650,35.337890,An. stephensi,Not available,IMMATURE,2016,September,2016,December,Dipping method,3,Stagnant rain water,DNA sequencing,"Institute of Endemic Diseases, University of Khartoum, Sudan and Liverpool School of Tropical Medicine, the UK.Unpublished results",,World Health Organization,Invasive,El-Gadarif
84,India,IN,Shahbad Daulatpur Dairy Colony,28.731000,77.150000,An. stephensi,An. stephensi mysorensis,IMMATURE,1996,December,1996,December,Larval collection,Not available,Not available,Not available,"Ansari, M.A., Sharma, Y.D., Roy, A., Biswas, S. and Sharma, P.K. (2001).  Epidemiologic investigations of a malaria outbreak in northern Delhi area. Journal of the American Mosquito Control Association, 17(4):216-20",https://www.ncbi.nlm.nih.gov/pubmed/11804456,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
85,Sudan,SD,Kurmata,14.015500,35.397350,An. stephensi,Not available,IMMATURE,2016,September,2016,December,Dipping method,5,Stagnant rain water,DNA sequencing,"Institute of Endemic Diseases, University of Khartoum, Sudan and Liverpool School of Tropical Medicine, the UK.Unpublished results",,World Health Organization,Invasive,El-Gadarif
86,Pakistan,PK,Wadja Ghora,32.318000,69.592000,An. stephensi,Not available,ADULTS,1989,September,1989,September,"House resting inside, outlet window trap",Not available,Not available,Not available,"Bouma, M.J., Parvez, S.D., Nesbit, R. and Winkler, A.M. (1996).  Malaria control using permethrin applied to tents of nomadic Afghan refugees in northern Pakistan. Bulletin of the World Health Organization, 74(4):413-21",https://www.ncbi.nlm.nih.gov/pubmed/8823964,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
87,India,IN,G.M. Nagar colony,17.358000,78.490000,An. stephensi,Not available,IMMATURE,1989,July,1989,July,Larval collection,Not available,Not available,Not available,"Khan, M.M., Kareem, M.A. and Rao, G.K. (1989).  Laboratory diagnosis of malaria infection and its natural history in an urban pocket of Hyderabad City. Indian Journal of Malariology, 26(4):215-8",https://www.ncbi.nlm.nih.gov/pubmed/2699866,"Sinka et al. (2020) A new malaria vector in Africa: Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI: 10.1073/pnas.2003976117ct",Native,Not available
